tokenizer,display_name,vocab_size,lang,fertility,cpt,compression_ratio,strr,nsl,parity
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,en,1.566921696420138,5.093141466208476,5.097365406643757,0.635590818928875,0.19634247480355912,1.0
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,zh,21.223958333333332,1.0050340538939888,2.4337821595917015,0.34933035714285715,0.9949911608721272,4.110037227949599
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,ja,66.48844146159583,0.924203090704489,2.6614932091406414,0.15883668903803133,1.0820132610006028,6.4256156930126
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,ar,4.401344319167389,1.4472205820328976,2.6182707718262335,0.010046256143394045,0.6909796698685069,4.243628293241695
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,hi,5.198857879708943,1.0242947650361416,2.60374637295469,0.026987197199963158,0.9762814710516612,4.169745131729668
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,de,2.3182453687521845,3.4416049067211856,3.505281540165261,0.3331003145753233,0.2905621147991386,1.6808419243986255
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,tr,3.1815736381977135,2.5251807437017297,2.786784119229156,0.1378614660390047,0.3960112568156501,2.901417525773196
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,ko,4.498531810766721,0.9949664132149377,2.3169032806933587,0.043393148450244695,1.005059051962164,4.03930412371134
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,th,26.409780775716694,1.0543763021639128,3.020937764300596,0.0477796514896009,0.9484279928785241,3.4705756013745703
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,ru,3.8394127948135175,1.9273345045271144,3.484845267283152,0.16446216326986848,0.5188512931466234,7.4168098510882015
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,fr,2.1041943190868064,3.6627307857449547,3.7964791756118506,0.42673214759755773,0.273020338784362,1.0004295532646048
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,es,1.9969850328416066,3.4838768225542984,3.5513945187246656,0.4454613976526327,0.28703655465833117,1.1833476517754868
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,pt,2.142407277816655,3.465337630218092,3.5757700667016414,0.37319804058782363,0.2885721700765604,1.9105097365406645
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,vi,2.3923754139407154,2.1067248845782185,2.7207687627500805,0.09482271222033761,0.4746704267463985,2.0003579610538376
stabilityai/stablelm-2-12b,StableLM-2-12B,100289,id,2.529106498194946,3.3956225583491935,3.3983271561654815,0.16369584837545126,0.2944968066433618,1.429410080183276
THUDM/glm-4-9b,GLM-4-9B,151329,en,1.5528478322470955,5.142103361040839,5.146367907481026,0.6359686407858695,0.19447294808900634,1.0
THUDM/glm-4-9b,GLM-4-9B,151329,zh,12.128348214285714,1.7443540828974817,4.224113432294343,0.36532738095238093,0.5732781032271482,2.3908203830863752
THUDM/glm-4-9b,GLM-4-9B,151329,ja,45.29455630126771,1.3517477389391346,3.892723865395584,0.17002237136465326,0.7397830018083182,4.435489700036141
THUDM/glm-4-9b,GLM-4-9B,151329,ar,2.905247181266262,2.465978670192888,4.4613792508695775,0.11607400982943047,0.40551851161055674,2.5144199494036865
THUDM/glm-4-9b,GLM-4-9B,151329,hi,5.188265635074146,1.0263212221304707,2.6088976052848887,0.02864511375149673,0.9743538167555064,4.201517889410915
THUDM/glm-4-9b,GLM-4-9B,151329,de,2.1743271583362462,3.7694532562045158,3.839195745474902,0.3699755330304089,0.26529046310734883,1.549403686302855
THUDM/glm-4-9b,GLM-4-9B,151329,tr,2.9020399013674063,2.919521866887285,3.2219781473768294,0.15048942688485392,0.3425218393949462,2.5336465486086013
THUDM/glm-4-9b,GLM-4-9B,151329,ko,3.575285481239804,1.2628394034148427,2.9406789193080334,0.055791190864600326,0.791866327021394,3.2130827611131187
THUDM/glm-4-9b,GLM-4-9B,151329,th,26.352445193929174,1.0565121230285868,3.027057194237169,0.05789769533445756,0.946510672431671,3.4968558005059633
THUDM/glm-4-9b,GLM-4-9B,151329,ru,2.7050560751145722,3.285364047716989,5.940320855614973,0.22974030328998846,0.30438027125027545,4.392844235634261
THUDM/glm-4-9b,GLM-4-9B,151329,fr,1.985266790549509,3.9073975112604016,4.050080158790747,0.44584550039819487,0.255924818787488,0.9468015901698591
THUDM/glm-4-9b,GLM-4-9B,151329,es,1.8992139549908473,3.815597667638484,3.889544129340048,0.46215139442231074,0.2620821394460363,1.0908565233104446
THUDM/glm-4-9b,GLM-4-9B,151329,pt,2.055773268019594,3.713299068422743,3.8316334725345325,0.39146256123163053,0.26930230546303907,1.8000722804481388
THUDM/glm-4-9b,GLM-4-9B,151329,vi,2.075680478152007,3.377747173925518,4.362253973718942,0.139164849365964,0.2960553139440065,1.2596313697144923
THUDM/glm-4-9b,GLM-4-9B,151329,id,2.4608528880866425,3.4710731107925454,3.4738378046283023,0.18197202166064982,0.2880953434517752,1.4117817130466208
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,en,1.554642486067819,5.140988582165053,5.145252204075733,0.6356852743931236,0.19451511786452258,1.0
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,zh,21.0,1.0156846867463516,2.4595736440931577,0.3515625,0.9845575236576658,4.105145252204076
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,ja,66.16181953765846,0.9287353747970666,2.6745451491910655,0.15883668903803133,1.0767329716696805,6.454328660211013
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,ar,4.383347788378144,1.4533256531020229,2.6293158946904756,0.011780861520670713,0.6880770306817122,4.265500794912559
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,hi,5.18780510269872,1.02640951086489,2.609122034306557,0.028737220226581928,0.9742700056991518,4.2002457002457
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,de,2.2812827682628454,3.5047495120364345,3.5695944480589894,0.3341488989863684,0.28532709586396376,1.6660644601821073
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,tr,3.147126952103415,2.55423551140618,2.8188488993161283,0.14197115743854144,0.39150657624733726,2.8953606012429542
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,ko,4.4352365415986945,1.0088417647587384,2.3492137658370025,0.043556280587275696,0.9912357268824483,4.021173579997109
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,th,26.356942102304664,1.0564247772978113,3.0268069363206083,0.0567734682405846,0.9465889304090935,3.4963867610926433
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,ru,3.7468609113603337,1.9746820420515458,3.570455129853433,0.17970118111703118,0.5064106416651641,7.306980777569013
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,fr,2.075922484735864,3.7194244604316546,3.855243078264661,0.4281921953809397,0.2688588007736944,0.994435612082671
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,es,1.9409927856142997,3.5970391654694236,3.6667499531513523,0.4514913319694196,0.27800642528436226,1.1568868333574216
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,pt,2.0997900629811057,3.546266825171607,3.65927829121448,0.37774667599720085,0.2819866776244647,1.8844486197427375
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,vi,2.362733220256845,2.1347646333502577,2.756981214187278,0.09781116226476053,0.4684357162272357,1.9926289926289926
allenai/OLMo-2-1124-7B-Instruct,OLMo-2-7B,100278,id,2.5039485559566788,3.433976599301018,3.436711745935268,0.1655009025270758,0.29120757555644056,1.4267235149588091
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,en,1.6669500330594125,4.882034037880867,4.886082898709854,0.5799565504864457,0.20483265627415978,1.0
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,zh,11.518973214285714,1.821850331544048,4.411777707609725,0.34226190476190477,0.5488925092724185,2.1733461432884984
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,ja,56.8441461595824,1.0731751494294512,3.090498615675214,0.15958240119313946,0.9318143459915612,5.304282185012353
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,ar,5.543581960104076,0.9510948500471201,1.720694051776706,0.008167100318010986,1.0514198451925767,6.18961021136426
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,hi,9.227042461085015,0.5394081320807602,1.3711697212452192,0.02809247490098554,1.85388380435147,7.5898298105956625
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,de,2.488116043341489,3.0845167201099404,3.1415865017559934,0.3035651869975533,0.3241998960421772,1.7976942080702718
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,tr,3.6282597324964505,2.095029479200786,2.312070094988536,0.12852125831278488,0.4773202524966288,3.352182267362064
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,ko,5.797308319738988,0.6767897186121091,1.575989197791334,0.03817292006525286,1.4775638170903327,5.692149327477354
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,th,35.45868465430017,0.7896338637416963,2.2624131005716053,0.05283867341202923,1.266409719640796,4.442080702717541
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,ru,6.268080032788107,1.030055405949175,1.8624601479555514,0.148813294086963,0.9708215637959012,13.30236069173758
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,fr,2.294000530926467,3.117682889687519,3.2315282938417496,0.39806211839660205,0.3207510306156341,1.1266126818556135
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,es,2.1527942284914396,3.0993003229278795,3.1593649085037674,0.4327554646279746,0.32265346878527396,1.2750480373318693
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,pt,2.3577326801959413,2.9716893216362994,3.066390308171856,0.3614415675297411,0.33650893204723387,2.135533900631348
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,vi,3.503674985865439,1.321153630344518,1.7062282572101897,0.0699458848235199,0.7569142430008154,3.0575761734833926
internlm/internlm2_5-7b-chat,InternLM2.5-7B,92544,id,2.683664259927798,3.1258702568122088,3.128359998155747,0.1509476534296029,0.31991091051226456,1.4884024155915454
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,en,1.569283083026353,5.013460183227625,5.017618040873855,0.6386133937848305,0.19946303819176003,1.0
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,zh,29.479910714285715,0.7175386452102325,1.7375856537040952,0.34151785714285715,1.393653159554924,5.666737138830162
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,ja,106.43400447427292,0.574648941108009,1.6548573249554899,0.14615958240119314,1.740192887281495,10.172586328400282
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,ar,5.500867302688638,1.0636050288888337,1.9242443028244105,0.006432494940734316,0.9401986384407349,5.683861874559549
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,hi,5.620705535599153,0.9265103276906352,2.3551793756794535,0.02680298424979276,1.0793187837339502,4.53770260747005
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,de,2.6589479203075848,2.6198690097918425,2.668341871473964,0.28949667948269836,0.38169847281007896,2.1735024665257225
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,tr,3.7352611522080252,2.012863380669525,2.221391762715865,0.11170888440558918,0.4968047059743204,3.5829457364341084
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,ko,8.671451876019576,0.5109727569791468,1.1898637393845062,0.01639477977161501,1.9570514990113472,7.742283298097251
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,th,50.089938167509835,0.5621198957428323,1.6105532888297462,0.04047217537942664,1.7789799072642967,6.407963354474982
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,ru,5.420097619136332,1.2872919984268925,2.3275738683618403,0.14847796117590073,0.7768245287176714,10.930725863284003
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,fr,2.3190868064773027,2.978699877786184,3.087470174009195,0.38014335014600475,0.33571693726432605,1.2109231853417899
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,es,2.233013890384408,2.7888899651297945,2.84293878341728,0.4121890815117907,0.35856559868021187,1.455109231853418
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,pt,2.4078376487053883,2.7394614450336228,2.826761856800071,0.34919524142757175,0.3650352523898093,2.3789288231148698
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,vi,3.408448429044504,1.379161687870481,1.7811438344930999,0.06154591713108796,0.72507814623539,3.0078224101479916
HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,49152,id,2.8092283393501805,2.69474144441353,2.6968877936324973,0.14790162454873645,0.37109311621458174,1.7730091613812544
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,en,1.566638330027392,5.093870829156523,5.098095374480883,0.635590818928875,0.19631436161988164,1.0
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,zh,12.116815476190476,1.7387819063978542,4.210619895729741,0.36235119047619047,0.5751152552948109,2.3759845338679653
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,ja,43.43549589858315,1.4081757376158626,4.055223576545683,0.16778523489932887,0.7101386377335744,4.217814692825433
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,ar,2.575744434807748,2.6227222697810935,4.744955362602421,0.2209453599306158,0.38128322297864403,2.3419733638837177
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,hi,4.49415123883209,1.0921972831459852,2.7763538500970304,0.03850050658561297,0.915585504039693,3.9110697407990833
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,de,2.294390073400909,3.465814532040834,3.5299390923908383,0.3461202376791332,0.2885324620677706,1.66933982528999
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,tr,2.970036613614287,2.910802662267478,3.2123556516297858,0.14361503399835612,0.3435478512380543,2.5173993985393097
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,ko,3.1130505709624794,1.4254119797882334,3.3192494223395883,0.0799347471451876,0.7015515613588186,2.8199198052413004
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,th,15.110736368746487,1.8255946853346667,5.230587899135653,0.1225407532321529,0.5477667129693033,2.0047257625662325
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,ru,3.0961287678378477,2.623896131202691,4.744309819175778,0.19620701218376244,0.38111264699401004,5.448661033939567
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,fr,2.061056543668702,3.693923210161663,3.828810623556582,0.43243960711441465,0.27071488580192643,0.9921237290562795
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,es,1.9865403251857434,3.508285609845254,3.57627634945778,0.44621513944223107,0.2850395068160111,1.1752828297293427
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,pt,2.1314205738278518,3.503144177589211,3.614781422835063,0.3778166550034989,0.28545784852286,1.8901618215666618
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,vi,2.1038688312737257,3.370783943194182,4.3532611807822255,0.12826104514982634,0.2966668931774939,1.250393813547186
Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,151665,id,2.52831678700361,3.3968134676085975,3.399519013978656,0.1641471119133574,0.2943935572370459,1.4291135615065158
Qwen/Qwen3-8B,Qwen3-8B,151669,en,1.566638330027392,5.093870829156523,5.098095374480883,0.635590818928875,0.19631436161988164,1.0
Qwen/Qwen3-8B,Qwen3-8B,151669,zh,12.116815476190476,1.7387819063978542,4.210619895729741,0.36235119047619047,0.5751152552948109,2.3759845338679653
Qwen/Qwen3-8B,Qwen3-8B,151669,ja,43.43549589858315,1.4081757376158626,4.055223576545683,0.16778523489932887,0.7101386377335744,4.217814692825433
Qwen/Qwen3-8B,Qwen3-8B,151669,ar,2.575744434807748,2.6227222697810935,4.744955362602421,0.2209453599306158,0.38128322297864403,2.3419733638837177
Qwen/Qwen3-8B,Qwen3-8B,151669,hi,4.49415123883209,1.0921972831459852,2.7763538500970304,0.03850050658561297,0.915585504039693,3.9110697407990833
Qwen/Qwen3-8B,Qwen3-8B,151669,de,2.294390073400909,3.465814532040834,3.5299390923908383,0.3461202376791332,0.2885324620677706,1.66933982528999
Qwen/Qwen3-8B,Qwen3-8B,151669,tr,2.970036613614287,2.910802662267478,3.2123556516297858,0.14361503399835612,0.3435478512380543,2.5173993985393097
Qwen/Qwen3-8B,Qwen3-8B,151669,ko,3.1130505709624794,1.4254119797882334,3.3192494223395883,0.0799347471451876,0.7015515613588186,2.8199198052413004
Qwen/Qwen3-8B,Qwen3-8B,151669,th,15.110736368746487,1.8255946853346667,5.230587899135653,0.1225407532321529,0.5477667129693033,2.0047257625662325
Qwen/Qwen3-8B,Qwen3-8B,151669,ru,3.0961287678378477,2.623896131202691,4.744309819175778,0.19620701218376244,0.38111264699401004,5.448661033939567
Qwen/Qwen3-8B,Qwen3-8B,151669,fr,2.061056543668702,3.693923210161663,3.828810623556582,0.43243960711441465,0.27071488580192643,0.9921237290562795
Qwen/Qwen3-8B,Qwen3-8B,151669,es,1.9865403251857434,3.508285609845254,3.57627634945778,0.44621513944223107,0.2850395068160111,1.1752828297293427
Qwen/Qwen3-8B,Qwen3-8B,151669,pt,2.1314205738278518,3.503144177589211,3.614781422835063,0.3778166550034989,0.28545784852286,1.8901618215666618
Qwen/Qwen3-8B,Qwen3-8B,151669,vi,2.1038688312737257,3.370783943194182,4.3532611807822255,0.12826104514982634,0.2966668931774939,1.250393813547186
Qwen/Qwen3-8B,Qwen3-8B,151669,id,2.52831678700361,3.3968134676085975,3.399519013978656,0.1641471119133574,0.2943935572370459,1.4291135615065158
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,en,1.5811844715216776,5.152158169177288,5.156431054461182,0.6231226976480589,0.1940934201093603,1.0
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,zh,10.866443452380953,1.9478748185409,4.7169575638904835,0.3787202380952381,0.5133800131720337,2.1452056778679025
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,ja,41.80164056674124,1.466013926690467,4.221784313032413,0.1715137956748695,0.6821217600964437,4.097769409038238
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,ar,2.645200925122868,2.823142236556309,5.1075495293885345,0.1394911824226655,0.3542152382728714,2.2006083429895713
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,hi,3.2241871603573733,1.7909399297529345,4.552550208639789,0.12379110251450677,0.5583660196453116,2.412442062572422
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,de,2.1947745543516253,3.6949881104810682,3.76335284433876,0.36298497029010834,0.2706368654241232,1.5837195828505215
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,tr,3.166255697526713,2.437489579611766,2.690008336310587,0.14555779720540984,0.41025816412280874,3.0406286210892235
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,ko,3.221125611745514,1.4735280993254063,3.431293802661627,0.06615008156606851,0.6786433190231042,2.759052723059096
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,th,10.027543563799888,2.737707552222817,7.84392072844135,0.16020236087689713,0.36526910961986186,1.352114716106605
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,ru,2.788069600208652,3.044276392022931,5.504406293834238,0.2147620999292075,0.32848528557405293,4.75
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,fr,2.0242898858508096,3.921167547690186,4.064353022293726,0.4224847358640828,0.25502608287908096,0.9453215527230591
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,es,1.9430386561860666,3.73661670235546,3.809032509246642,0.44180036610315493,0.26762177650429797,1.1160921205098493
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,pt,2.0767669699090274,3.752322986406979,3.8719009941164537,0.3785164450664801,0.26650157878800984,1.784834878331402
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,vi,2.2067684355060173,2.430889944249432,3.139417716291555,0.1160649382117761,0.41137197608045667,1.7536935110081113
deepseek-ai/DeepSeek-V3,DeepSeek-V3,128815,id,2.3666516245487363,4.067494600431965,4.0707343412527,0.18896660649819494,0.24585158635337848,1.2071263035921205
